,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
32383,32383,1018.0,1568811314.2011855,1018.0,-101.47243275872586,,598.0037844415667,184.37855153315482,729.1823075870262,0.9990905523300172,574.4028043335172,211.19533659266486,756.9059643035158,0.9953372478485109,593.6272588659136,152.56702937514274,765.9929659966956,0.9886108040809632,-1064.2866073194664,366.37997513748667,157.82902945931005,0.6549488306045532,536.8677389654507,97.66542196272249,753.7056395437021,0.9821990132331848,486.59289180127496,279.98261966737056,608.5602680394562,0.923635721206665,515.123956323228,22.69986264870677,625.0260684643848,0.926498293876648,560.635697004462,362.83133542145765,380.7274303790449,0.9434988498687744,616.0085859554002,-87.94184567386179,421.2710532947693,0.6439038515090942,724.4272496112721,375.0776602785273,222.5087764422655,0.6715877652168274,829.4019668811383,-81.66490035090429,272.5153329910187,0.7074514031410217,388.64254142978854,228.51809787974707,181.5559910650521,0.6097981333732605,458.97409671802484,23.804219882109603,245.58874959280632,0.4263647496700287,718.0790862994237,256.93918165057255,49.74016513070706,0.4822536110877991,837.1374597818957,-6.9070271377755725,213.92281261204326,0.5561561584472656,402.79937919295264,263.26381745519524,-617.5053774196065,0.0037691891193389893,616.9629637136779,-38.64816666092968,-337.2942861139469,0.09366685152053833,1747.99,2095.19,3.06,294.55,1124.8,2096.48,6.92,89.86,1109.68,2096.44,7.01,89.86,1761.32,863.42,8.06,180.1,1095.8,2096.41,7.0,89.86,829.5,2094.54,7.85,90.06,669.86,2094.72,9.37,90.06,1753.14,1953.81,9.02,179.33,1752.59,2000.57,7.81,179.33,1752.28,2027.59,7.64,179.33,1a,19,1568810250
32384,32384,1018.0333020557472,1568811314.2345245,1018.0333020557472,-100.25455930508345,,602.0375459446293,182.79844145881387,729.3415915654076,0.998951256275177,571.0664206390815,211.13496570753392,755.1885105089788,0.99564790725708,597.9935777521391,151.53371935811373,764.771368484833,0.9977751970291138,207.700651082988,260.89288852191106,632.8249034343319,0.6373791098594666,542.2033819263122,97.34597533981292,756.0903304428514,0.9816640615463256,494.4127909986835,278.0875077147604,613.2230222054512,0.9255858659744264,513.6672130030447,27.27121540533475,627.8958385180058,0.98418128490448,561.4356484362496,357.00338036089704,392.7884962509632,0.28172141313552856,613.0537540551486,-88.72683301023609,419.99085700368914,0.6519975662231445,739.7937604739459,369.0947898432728,219.81294042154892,0.9731386303901672,835.5388738394981,-80.27282834757426,278.29531339939393,0.6273119449615479,403.78731053212266,231.66004429040845,170.2904445395551,0.21411842107772827,458.72446651315596,26.0858524509032,241.56995073406318,0.498689740896225,717.1378810704152,259.05259108441896,56.25974056079855,0.617084264755249,861.870154727112,-3.3741171151888225,226.2824020524724,0.6257320642471313,413.68788226504853,244.83267645290212,-606.6796152726215,0.007141947746276856,627.4156913796056,-46.27172757663775,-353.5887840097754,0.053727835416793816,1747.893424038333,2095.226632261322,3.076651027873589,294.3368668432181,1125.03311439023,2096.48,6.946641644597743,89.86,1109.9131143902302,2096.44,6.9933489721264115,89.86,1761.32,863.1502533484477,8.073320822298871,180.1,1096.03311439023,2096.41,6.990009383275846,89.86,829.7630862404027,2094.54,7.856660411149435,90.06,670.1730393240233,2094.72,9.379990616724154,90.06,1753.1433302055746,1953.5102814982754,9.013339588850565,179.33,1752.5933302055746,2000.3135741707467,7.786688560976975,179.33,1752.28,2027.340234581896,7.616688560976975,179.33,1a,19,1568810250
32385,32385,1018.0664997999504,1568811314.267759,1018.0664997999504,-98.74257482104484,,598.8934939792622,182.7709166209965,727.7192305179451,0.9989663362503052,578.2052181787938,210.69317293950016,757.2348612427702,0.9953541159629822,594.5361201047709,151.67231429459832,763.7102220347432,0.997507631778717,476.3858501312645,238.058041363881,731.6873484344983,0.6269944906234741,544.4199095783117,98.18033068692554,756.7362909501346,0.9828122854232788,491.01005983250235,278.65283076832844,611.6571046633261,0.9307636618614196,514.2103864289579,26.89994839982167,626.8619622077305,0.98457932472229,561.1894059943542,356.2558285445881,397.9687551812422,0.27550631761550903,612.5447600721574,-89.29570051521145,419.5963695046512,0.6292877197265625,735.1926032567944,369.6487076054287,215.50586417857312,0.9672151207923888,842.7527125923167,-78.89160503145882,281.92479311987705,0.45985147356987,398.5139736677228,233.51756421307644,158.88851842089412,0.19747895002365112,442.9176045529251,23.96902522600245,230.20564328821462,0.5215907692909241,710.9557389820205,256.21075388111177,54.07623879697314,0.3712850213050842,874.5868042949918,1.4888415621275342,228.83465889476443,0.5520414710044861,384.6145659126313,265.73072479801715,-635.5916345520027,0.002560436725616455,626.4081836752432,-41.81395125271749,-366.5783799229041,0.021783113479614258,1747.7971505801434,2095.2631497799453,3.0932498999752527,294.1244012803168,1125.2654985996537,2096.48,6.9731998399604045,89.86,1110.1454985996536,2096.44,6.976750100024747,89.86,1761.32,862.8813516204009,8.086599919980202,180.1,1096.2654985996537,2096.41,6.9800500600148485,89.86,830.0253484196089,2094.54,7.863299959990102,90.06,670.4850981195348,2094.72,9.38994993998515,90.06,1753.1466499799951,1953.2115018004451,9.006700040009898,179.33,1752.5966499799952,2000.0579515403808,7.763450140034647,179.33,1752.28,2027.091251500371,7.593450140034647,179.33,1a,19,1568810250
32386,32386,1018.1,1568811314.3012965,1018.1,-101.47610831154793,,599.0526902707188,180.5917192899644,726.9374508996367,0.9990577697753906,575.707687532229,209.0611043791364,758.926680079504,0.981411635875702,589.9887248179834,149.91162632368514,761.7879738992822,0.9977748394012452,-985.5241941450757,359.6252145170537,188.87622391607934,0.6016096472740173,544.6424311455783,98.40770407538305,756.63934917548,0.9824406504631042,492.08461742413397,278.5327810424097,608.903418322631,0.9325555562973022,512.7158003805127,26.60289607919979,629.7055219147218,0.9550472497940063,562.8225137403509,354.437670720522,383.04107733761225,0.205368310213089,614.7344640809102,-89.759309638989,421.83283823632,0.5935198664665222,731.818139568165,367.80664831226164,216.19528410519348,0.8814680576324463,835.504743556717,-79.40458055665249,279.34462112161253,0.5682861804962158,409.1176723892614,232.9242867502286,158.99998839762546,0.2386559844017029,443.48414982984497,25.050258245963462,228.367905108201,0.550705075263977,711.8205443867917,256.31503422034507,55.695992454242536,0.4836871325969696,889.1084296204643,7.143055067960592,206.1062511830488,0.1000719666481018,348.9067890346637,282.65408785051585,-676.0289538577214,0.002544194459915161,631.6595129529965,-50.108052259718285,-366.8997504501072,0.01809495687484741,1747.7,2095.3,3.11,293.91,1125.5,2096.48,7.0,89.86,1110.38,2096.44,6.96,89.86,1761.32,862.61,8.1,180.1,1096.5,2096.41,6.97,89.86,830.29,2094.54,7.87,90.06,670.8,2094.72,9.4,90.06,1753.15,1952.91,9.0,179.33,1752.6,1999.8,7.74,179.33,1752.28,2026.84,7.57,179.33,1a,19,1568810250
32387,32387,1018.1334287356567,1568811314.334713,1018.1334287356567,-78.9247377875339,,599.691635856728,178.33887297609988,725.6731354528349,0.9989312887191772,581.4463101822133,206.2121447872163,759.8247022716507,0.9856566190719604,601.5260094407029,148.40364009493356,765.417666756814,0.9975337386131288,273.339131034356,253.20541483482998,654.5741546824835,0.67750084400177,548.2840727553634,97.74435189649107,757.7366178577408,0.979261875152588,492.3283413625437,278.9053573771126,608.3814394622973,0.9287759065628052,516.9732218316989,25.3629933035218,631.5123614794198,0.9571656584739684,558.872398036506,355.2104415232897,392.98150149607324,0.3315746486186981,612.8856432614998,-88.99013297898442,420.007242878688,0.6273027658462524,740.379062990663,370.1229652724183,219.2023920055204,0.9661049246788024,830.2656523477448,-80.04490171103023,278.693145392897,0.6069872379302979,427.0408715540264,233.23764142700256,168.16534701937968,0.2517092227935791,453.5545074974647,28.956657306385498,231.16576068415824,0.628764271736145,703.3502825905522,258.62205049679113,55.133070329614185,0.5091730356216431,894.206512728131,11.317018690474432,203.51533022841042,0.10899510979652403,307.4311595344008,287.5265885006741,-721.3827677547148,0.003256320953369141,632.5607821531747,-54.52172344469621,-372.4921461979749,0.022661954164505,1747.6030566665947,2095.3367716092225,3.1133428735656903,293.7495420688469,1125.7306582760327,2096.48,6.983285632171548,89.86,1110.6106582760326,2096.44,6.956657126434309,89.86,1761.32,862.3425701147447,8.056542643646024,180.1,1096.7306582760327,2096.41,6.956628505737236,89.86,830.5540870116895,2094.54,7.866657126434309,90.06,671.1142301151749,2094.72,9.4,90.06,1753.153342873566,1952.6091413790882,8.973257011474477,179.33,1752.6033428735655,1999.539255861876,7.7634001149598335,179.33,1752.2833428735653,2026.5825987354415,7.603428735656903,179.33,1a,19,1568810250
32388,32388,1018.16656291664,1568811314.367835,1018.16656291664,-101.5426618405688,,599.3911982602121,176.45613108171028,726.2267958357901,0.9989076852798462,575.4514371040294,207.32734614521058,755.8807037184828,0.99679297208786,602.2429422333713,146.72949857653367,765.5996670005908,0.9974018335342408,511.73941185674096,231.74775470764737,744.5328614495609,0.7490963935852051,545.0674294329319,96.88172196676888,756.3884779220305,0.9788867235183716,490.8474346858969,279.9357909768312,611.2048654465502,0.9384998083114624,517.8247619036503,24.396831610833978,630.6487682542753,0.9600127935409546,566.7145803418746,354.34509480515425,401.1975405897544,0.2767579257488251,617.1160897815978,-92.13911016634405,425.3523178500498,0.5210436582565308,751.6141704310263,367.4627198443038,227.01049247138474,0.958995521068573,835.6126150150183,-76.61109608097982,286.74090808056616,0.6400758028030396,418.2108267240927,232.62356306929559,165.56700502632881,0.18332329392433167,450.15572418418543,31.01539955403787,230.43223569476345,0.5967125296592712,660.3842564379678,264.1962919514777,41.79805910185698,0.38772204518318176,866.0845839292682,11.186209385521419,205.7569763936151,0.5956282615661621,314.58618851311445,289.5276072715297,-717.5111380329511,0.004619300365447998,623.7915054429777,-56.30877209541018,-383.46810145328726,0.020088732242584232,1747.5069675417444,2095.3732192083044,3.1166562916639884,293.5904980001286,1125.9592841248152,2096.48,6.966718541680059,89.86,1110.839284124815,2096.44,6.953343708336012,89.86,1761.32,862.077496666881,8.013468208368154,180.1,1096.9592841248152,2096.41,6.943374833344048,89.86,830.8158470414551,2094.54,7.8633437083360125,90.06,671.4256914164149,2094.72,9.4,90.06,1753.1566562916641,1952.310933750241,8.946749666688095,179.33,1752.6066562916642,1999.2808092502091,7.786594041647916,179.33,1752.286656291664,2026.327465541873,7.636562916639881,179.33,1a,19,1568810250
32389,32389,1018.2,1568811314.40126,1018.2,-79.03317536816316,,605.9438799592456,175.4973559593311,729.9073753096768,0.9989129900932312,574.9732505387617,207.02764473779456,755.8465858419792,0.9970947504043579,595.0924008501881,145.9933110827474,763.1504815811023,0.9971003532409668,552.3235723804022,229.16133628780534,760.0666899765595,0.7946289777755737,544.4110985522046,95.89808376288154,757.1186517150577,0.9783726930618286,499.73012508092836,278.8011422145916,613.9472216393165,0.9360069036483764,514.616225410927,24.014629732232372,626.7742273116992,0.9839510917663574,563.721768693633,354.73363744171576,399.4205574397975,0.31523358821868896,614.7653498020445,-92.09170204013172,425.16606703819326,0.5181199312210083,746.279593682736,365.5449773231469,221.6714267258453,0.9346046447753906,829.2852410886493,-80.85743573285548,281.5421133815339,0.6845793724060059,427.62364028834395,232.3616230788195,174.4549155259234,0.18445491790771484,457.1638809008992,31.20532387786933,237.57006470982472,0.626370906829834,663.2543683958852,266.2896730007743,48.74855667829172,0.3287777900695801,858.6763000810107,11.141591152082682,208.33647511972114,0.6212424039840698,325.43383495753534,291.65304834282495,-706.7704933172878,0.007284104824066162,624.5058509588424,-56.3267732583669,-379.6321600714332,0.02446138858795166,1747.41,2095.41,3.12,293.43,1126.19,2096.48,6.95,89.86,1111.07,2096.44,6.95,89.86,1761.32,861.81,7.97,180.1,1097.19,2096.41,6.93,89.86,831.08,2094.54,7.86,90.06,671.74,2094.72,9.4,90.06,1753.16,1952.01,8.92,179.33,1752.61,1999.02,7.81,179.33,1752.29,2026.07,7.67,179.33,1a,19,1568810250
32390,32390,1018.2339420244923,1568811314.4351926,1018.2339420244923,-98.87821053683315,,602.8911581966222,175.32651314979458,728.6126224469972,0.998917281627655,578.3510234335697,206.31617115763717,757.4272350490642,0.9969486594200134,598.0029814560953,145.7199909897556,764.7012165347742,0.99731707572937,566.9434418395477,226.90553244364293,765.2189215561647,0.7637975215911865,547.4142021318977,95.88180822621149,759.3784165046222,0.9786115884780884,490.6595243170334,280.99185999630697,613.2021252943969,0.9427247047424316,512.5983714179789,23.65079909806147,629.9564247868045,0.9624860286712646,557.6072080488217,355.54064069660615,394.2346381307717,0.3164845705032349,616.5834330480963,-95.01240947875759,424.28159585246885,0.3626624345779419,753.2263873298175,365.9326018446217,224.67143789881501,0.9162715673446656,825.6786621414029,-79.70753608335922,278.95542474845166,0.5368438959121704,432.2748226853364,231.35095999501155,180.07600189867162,0.1342959702014923,461.3170616623313,32.315485494902745,244.00975713545296,0.6054672002792358,658.7886228162444,267.93035178302733,52.635913070349254,0.3424076437950134,843.6593349784268,9.212055355804877,201.85276591276343,0.5510494709014893,316.65563024559435,295.58848612014333,-717.6832568360526,0.005696505308151245,608.9956273651283,-58.409769139399955,-399.5810195575265,0.01825135946273804,1747.3115681289726,2095.4507304293907,3.1166057975507706,293.3145971167262,1126.4275941714461,2096.48,6.973759417144605,89.86,1111.3041999689967,2096.4433942024493,6.939817392652312,89.86,1761.3166057975507,861.5384638040616,7.97,180.1,1097.4275941714461,2096.41,6.936788404898459,89.86,831.3447477910399,2094.54,7.843028987753852,90.06,672.0590550302277,2094.72,9.4,90.06,1753.1633942024496,1951.7079159820184,8.936971012246149,179.33,1752.6133942024494,1998.75525220896,7.796423190203082,179.33,1752.2933942024492,2025.8120406138587,7.6394521779569375,179.33,1a,19,1568810250
32391,32391,1018.26657095501,1568811314.4678125,1018.26657095501,-100.38716632660388,,601.8657385541172,176.3512795958448,730.1446712828263,0.9990355968475342,578.2074247210571,206.9222618669883,758.1969673591652,0.997295379638672,597.1531843156367,146.96225288454303,766.7637596072957,0.9973581433296204,565.8786441257201,227.66367765715802,765.1028747218454,0.7402632236480713,543.7509234745353,96.29375382804965,758.8864467823587,0.9800527095794678,495.6746330908261,278.15897057911997,611.9811102294294,0.939055323600769,513.085524343436,23.324595533225487,628.9760571510085,0.9866214990615844,564.1682013096513,351.49854464990744,398.57612647239165,0.4190565645694733,610.7232177798753,-95.11924922814372,422.76336660895714,0.3950200080871582,746.2453368821091,368.7379067525313,221.83881179645644,0.9331989884376526,809.6628218186839,-80.81738898367186,270.0407844297625,0.6047148704528809,432.1383068221928,230.6430638207019,177.89590891288486,0.1461029052734375,458.81126189826284,31.063498951294843,241.69294340738816,0.6353225111961365,670.1826572305465,268.6688670041833,71.64854091746571,0.40403079986572266,814.280080357422,9.62125376574508,177.10857728556198,0.6398137211799622,316.84817918900507,295.7538130912184,-718.4648413278702,0.009940624237060549,596.6805768127349,-58.622329357388324,-416.3611059228482,0.02433758974075317,1747.2169442304712,2095.489885146012,3.1133429044990075,293.20365875296625,1126.6559966850693,2096.48,6.996599668506947,89.86,1111.5293395895683,2096.446657095501,6.930028713497022,89.86,1761.313342904499,861.2774323599207,7.97,180.1,1097.6559966850696,2096.41,6.943314191001985,89.86,831.5992534490773,2094.54,7.8267145224950365,90.06,672.3657669770932,2094.72,9.4,90.06,1753.166657095501,1951.417518500412,8.953285477504963,179.33,1752.6166570955008,1998.5007465509225,7.783371617996028,179.33,1752.2966570955011,2025.5640607419245,7.610086140491068,179.33,1a,19,1568810250
32392,32392,1018.3,1568811314.5012324,1018.3,-98.8741169878586,,604.3265502560679,175.42632635241318,733.5085898118982,0.9990532398223876,574.1290257629813,206.62679037306583,757.9131916744626,0.9971767663955688,599.7061154748491,147.14106815372594,770.0089846645772,0.9975273609161376,561.7005981277183,227.7072506431264,763.8020133017616,0.7207955121994019,544.0342276333558,96.83331615578486,761.8488639324544,0.9771138429641724,492.47383661967,277.77934373092813,608.8899950445307,0.9492629766464232,516.327179761124,24.237292411801892,632.8594181939918,0.9866014719009399,569.70441538815,348.7031100300852,385.5037330792115,0.30605268478393555,613.6694512446496,-96.89396445391323,426.4528222420116,0.3286976218223572,735.6242824652783,363.7810095694992,212.01121083107395,0.8698404431343079,807.3775689155368,-81.08719283554284,270.13162725322223,0.5461411476135254,439.4646296006868,228.7589125576523,183.61386003418892,0.1513257920742035,437.2695286813965,24.201770621953244,226.29819531289826,0.643813967704773,677.6350153074217,270.84787628104567,79.69323023410979,0.4881462454795837,820.9845424099273,10.769080404356963,179.0741646466121,0.5768695473670961,295.26684618346906,298.1318424434283,-746.1280938235185,0.012806564569473268,602.201110647875,-57.957435583204365,-413.63324751781954,0.02584385871887207,1747.12,2095.53,3.11,293.09,1126.89,2096.48,7.02,89.86,1111.76,2096.45,6.92,89.86,1761.31,861.01,7.97,180.1,1097.89,2096.41,6.95,89.86,831.86,2094.54,7.81,90.06,672.68,2094.72,9.4,90.06,1753.17,1951.12,8.97,179.33,1752.62,1998.24,7.77,179.33,1752.3,2025.31,7.58,179.33,1a,19,1568810250
32393,32393,1018.3473415729422,1568811314.5345109,1018.3473415729422,-78.9884072678188,,604.0527661238508,174.476831524942,734.5080526423415,0.9989044666290284,577.2941645948459,206.87321752289986,759.4736986814078,0.9971648454666138,606.2905691089734,147.01923528840064,774.1216216420285,0.9975830912590028,560.2120409951615,228.7219637407233,765.075354115869,0.6958284378051758,544.2689521495472,98.14118826082588,765.6540812159449,0.9742963314056396,492.6232671868753,278.14745773836853,607.8709432022813,0.9511477947235109,515.3867149961775,24.983772990030328,635.3134044760193,0.9865385293960572,565.0694041233808,346.48560562616353,378.3954370410757,0.3961513042449951,614.9185906260227,-96.94326032793907,436.01524240304826,0.09301009774208067,732.6545940720407,365.3209752079605,229.3743672978503,0.2999173402786255,812.1858751466017,-85.19227423922806,271.0359752829595,0.6494017839431763,444.4667148368092,228.40460617885373,189.06325468263725,0.09014999866485596,432.1955457933879,20.91304944825204,224.84508749590844,0.5871492028236389,693.3118039711258,266.4389542835006,81.5526976986385,0.5215077400207521,855.7818013903917,8.881798488803573,202.9180112003741,0.6066714525222778,297.4136262609158,297.82546983729753,-743.9925520153781,0.01138356328010559,593.2009272987058,-57.83577145987072,-426.1302141409176,0.029442369937896725,1746.9874435957613,2095.5820757302367,3.100531685411545,292.9574435957616,1127.221391010596,2096.48,6.986860898940407,89.86,1112.091391010596,2096.45,6.943670786471138,89.86,1761.31,860.6312674164618,8.003139101059594,180.1,1098.2119226960076,2096.41,6.916860898940407,89.86,832.2292642689497,2094.54,7.82893662917691,90.06,673.1250107856573,2094.72,9.409468314588457,90.06,1753.1747341572946,1950.6939258435195,8.98893662917691,179.33,1752.624734157294,1997.8707357310504,7.760531685411545,179.33,1752.3047341572942,2024.9502040456387,7.613139101059593,179.33,1a,19,1568810250
32394,32394,1018.4,1568811314.5715268,1018.4,-99.54506168307933,,599.1282091127912,173.9972012498452,735.8275642866963,0.9987856149673462,565.8617454530846,207.33775469848732,755.4589691402693,0.997214674949646,595.6124106912716,149.16814622207932,771.2539926564093,0.9974672794342041,546.9503333718461,229.4651109514408,760.2904359194442,0.6848183274269104,538.4079975652078,98.81931273417808,769.114176563883,0.9759922027587892,493.821583939829,279.37157439476834,605.5414024954339,0.945771872997284,514.4263045558627,25.92666793773387,637.193528832084,0.9869098663330078,580.2618991207938,350.31704504674826,391.43013737979516,0.4028095901012421,612.8119681088771,-97.8152607181978,438.88652170573306,0.06054246425628663,742.2578100752011,370.2335402836702,233.9044375797696,0.2254502475261688,807.4833710383244,-86.78191847088374,266.72998418564515,0.6177604794502258,378.6587612399428,238.61094898871968,213.65597653647407,0.8248888254165649,446.91631007307166,22.56766320993492,235.88345499661116,0.5026918649673462,684.2367203415535,267.0645126214884,98.76525806635232,0.6500203609466553,865.162321922777,6.748277383367045,210.91862879118642,0.574111819267273,324.54047690373073,296.53776915899437,-673.3895444759279,0.011029183864593506,,,,0.026145398616790768,1746.84,2095.64,3.09,292.81,1127.59,2096.48,6.95,89.86,1112.46,2096.45,6.97,89.86,1761.31,860.21,8.04,180.1,1098.57,2096.41,6.88,89.86,832.64,2094.54,7.85,90.06,673.62,2094.72,9.42,90.06,1753.18,1950.22,9.01,179.33,1752.63,1997.46,7.75,179.33,1752.31,2024.55,7.65,179.33,1a,19,1568810250
32395,32395,1018.4,1568811314.5715268,1018.4,,,598.0493716189252,180.36459768963056,737.4506156215622,0.9991711378097534,564.5468732997505,211.3421164540649,756.4226639835927,0.9964425563812256,595.1938797196975,153.81528950121532,770.6746345534763,0.9981850385665894,-951.3409981883003,352.7265018933592,200.8050492410857,0.6307329535484314,543.8748777970399,100.90487819447222,771.2273557543274,0.9823389053344728,498.0760674449934,280.3410353445456,607.2772000086936,0.9359420537948608,511.0172322604601,25.61924781456291,633.6235199639106,0.9889795780181884,586.5966963338757,353.14531314938006,399.5407294408766,0.4094899594783783,625.2855895828446,-103.71467666015259,436.8049939320828,0.3801586031913757,770.4473780784085,363.3958244053193,237.89057962763974,0.9467470645904541,811.5602284826973,-85.73467651269256,272.2009939075612,0.7459797263145447,390.4677164776371,241.71120351234,227.6812598503875,0.7710566520690918,433.1328460040325,20.320559997846907,230.87558303420707,0.497050940990448,730.5804792280109,269.58217239226747,111.50639402939734,0.6226806640625,863.8261564490535,8.159700175576244,206.0707168561895,0.606826901435852,361.66319802564345,266.36351603369604,-654.5446991230348,0.013121694326400757,,,,0.029802441596984863,1746.84,2095.64,3.09,292.81,1127.59,2096.48,6.95,89.86,1112.46,2096.45,6.97,89.86,1761.31,860.21,8.04,180.1,1098.57,2096.41,6.88,89.86,832.64,2094.54,7.85,90.06,673.62,2094.72,9.42,90.06,1753.18,1950.22,9.01,179.33,1752.63,1997.46,7.75,179.33,1752.31,2024.55,7.65,179.33,1a,19,1568810250
32396,32396,1018.4229577276336,1568811314.6013894,1018.4229577276336,-96.79223294810902,,597.7507558826683,174.6953641167374,737.9398956708592,0.9989019632339478,568.7603400512434,207.87348462428884,758.3697120744451,0.9974288940429688,595.5206962285056,150.38725870923471,773.974777208282,0.9971619844436646,-1273.551166340541,380.45335693938796,88.06597272428877,0.6273565888404846,540.799619729773,99.11608385295423,772.901525430147,0.9756804108619692,501.7330215018493,277.3594708294924,611.0414655241752,0.9529295563697816,509.6928731833934,25.23608080503753,635.4947444386522,0.9872821569442748,578.2702498049869,345.2819555876484,388.9492786932817,0.4474563300609589,614.7923804218508,-99.19061804940502,437.535117479523,0.09603407979011536,739.4128118484094,365.105747550804,233.93270925819832,0.2927486896514893,812.9534378520289,-87.22158682753891,271.4951952078374,0.5720997452735901,411.33855127860227,220.6190662712218,221.78694891510773,0.012647300958633423,430.829436038263,22.284033263573576,227.0816813510435,0.5060114860534668,704.2819605381665,266.5066661794165,125.25590923678354,0.6638467907905579,839.5693199874727,6.564491877234883,190.2685590184304,0.6818275451660156,451.92506136101287,250.4726759181757,-474.5883740803618,0.023695528507232663,585.3385903930083,-56.118425654210775,-435.2184981440734,0.03309178352355957,1746.7734225898628,2095.665253500397,3.087704227236648,292.73653527157273,1127.7507040934345,2096.4822957727633,6.963774636580112,89.86,1112.6184083206713,2096.45,6.960816908946593,89.86,1761.31,860.0263381789317,8.03081690894659,180.1,1098.732999866198,2096.412295772763,6.912140818686928,89.86,832.8213660483048,2094.54,7.85,90.06,673.8380984125184,2094.7177042272365,9.431478863816759,90.06,1753.1822957727634,1950.0110846785349,9.012295772763352,179.33,1752.6322957727634,1997.283225497222,7.75,179.33,1752.3122957727633,2024.373225497222,7.645408454473296,179.33,1a,19,1568810250
32397,32397,1018.4485519107152,1568811314.6346815,1018.4485519107152,-79.2644518671094,,596.554784467985,174.16714000649864,740.2107128546878,0.9986025094985962,574.919674670505,206.2365111126157,763.395329402521,0.9976745843887328,595.4558675037878,150.23118944877857,778.3766161375293,0.9969407916069032,163.66032400498034,261.8987068930262,621.857604697683,0.6355136632919312,539.9912196360917,99.73289079729996,774.1556315127516,0.977761685848236,498.0495318508265,275.726415748481,608.9671261205099,0.956818461418152,516.7411939759727,27.20588127297029,642.1608835030536,0.9877694249153136,569.4283235470581,343.39198804785576,383.0689424581082,0.4336207807064056,608.1491057986451,-96.6254832628336,437.0184627692205,0.10488170385360718,750.8269631038937,359.7113630264113,251.28877352873818,0.3539636731147766,814.7087228178685,-88.87127365697361,268.54371746512925,0.3706951141357422,406.19835575047927,210.1494803740874,208.30825852730763,0.010962158441543579,438.25975228727714,19.025485823373565,231.62412725481914,0.5133216977119446,699.7219997219129,262.3236313178709,135.5459794993157,0.7141544222831726,872.6569621780528,4.936116260063024,208.43664312315968,0.6855416297912598,504.13604070733805,240.4599658257211,-379.5932606571144,0.02707803249359131,596.9691358390846,-2.3558955943970687,-417.415384520048,0.01972818374633789,1746.6991994589255,2095.6934071017868,3.0851448089284683,292.65463388571095,1127.9298633750072,2096.4848551910713,6.979131146429192,89.86,1112.7950081839358,2096.45,6.950579235713871,89.86,1761.31,859.8215847142774,8.020579235713871,180.1,1098.9147185660788,2096.414855191072,6.947972675001449,89.86,833.023560094651,2094.54,7.85,90.06,674.0812431517955,2094.7151448089285,9.44427595535766,90.06,1753.1848551910714,1949.7781776124905,9.014855191071533,179.33,1752.6348551910714,1997.086150287492,7.75,179.33,1752.3148551910715,2024.176150287492,7.640289617856935,179.33,1a,19,1568810250
